Target age (ka),Site Name,Latitude,Longitude,New global consolidated biome scheme,Biome 6000 Consolidated Name,Biome 6000 biome code,MegaBiomes (Scheme 2),Remove_points
0,H558,37.740,27.850,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H559,37.930,28.550,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H560,37.790,28.590,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H561,37.770,28.570,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H562,37.850,28.860,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H563,37.390,29.420,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H564,37.530,29.660,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H565,37.500,29.480,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H566,37.600,29.270,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H567,37.690,29.240,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H568,37.760,29.170,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H569,37.800,29.390,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H570,37.740,30.890,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H571,37.900,30.510,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H572,37.870,30.410,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H573,37.090,30.600,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H574,36.980,30.670,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H575,36.590,29.970,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H576,36.590,29.970,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H577,36.560,29.900,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H578,36.630,29.910,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H579,36.840,30.050,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H580,36.950,30.160,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H581,37.030,30.040,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H582,37.050,30.480,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H583,37.050,30.570,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H584,37.150,30.560,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H585,37.670,30.340,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H586,37.550,30.430,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H587,37.380,30.750,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H588,37.450,30.530,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H589,37.280,30.520,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H590,37.110,31.820,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H591,37.110,31.820,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H592,37.130,31.820,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H593,37.650,31.620,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H594,38.390,31.940,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H595,38.340,31.380,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H596,38.810,31.060,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H597,39.000,31.120,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H598,40.520,22.700,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H599,40.530,22.700,steppe,steppe,7,grassland and dry shrubland,0
0,H600,40.530,22.700,steppe,steppe,7,grassland and dry shrubland,0
0,H601,40.530,22.700,steppe,steppe,7,grassland and dry shrubland,0
0,H602,40.540,22.710,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H603,40.560,22.710,steppe,steppe,7,grassland and dry shrubland,0
0,H604,40.580,22.710,steppe,steppe,7,grassland and dry shrubland,0
0,H605,40.730,22.650,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H606,40.750,22.540,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H607,40.770,22.480,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H608,40.770,22.400,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H609,40.690,22.340,steppe,steppe,7,grassland and dry shrubland,0
0,H610,40.900,22.630,steppe,steppe,7,grassland and dry shrubland,0
0,H611,40.900,22.630,graminoid and forb tundra,undifferentiated tundra,4,tundra,0
0,H612,40.890,22.630,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H613,40.890,22.630,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H614,40.630,22.100,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H615,40.620,22.070,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H616,40.610,22.060,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H617,40.600,22.050,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H618,40.600,22.050,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H619,40.590,22.040,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H620,40.580,22.040,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H621,40.570,22.040,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H622,40.560,22.030,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H623,40.560,22.150,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H624,40.560,22.130,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H625,40.550,22.160,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H626,40.540,22.200,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H627,40.420,22.290,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H628,40.430,22.270,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H629,40.440,22.260,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H630,40.450,22.250,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H631,40.460,22.250,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H632,40.800,21.730,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H633,40.820,21.780,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H634,40.780,21.900,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H635,40.780,21.930,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H636,40.810,21.970,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H637,40.620,22.150,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H638,40.620,22.200,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H639,40.670,22.250,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H640,40.480,22.180,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H641,40.440,22.150,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H642,40.410,22.130,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H643,40.400,22.080,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H644,40.380,22.070,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H645,40.380,22.080,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H646,40.370,21.970,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H647,40.370,21.870,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H648,40.290,21.710,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H649,40.250,21.580,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H650,40.290,21.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H651,40.370,21.420,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H652,40.440,21.340,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H653,40.660,21.550,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H654,40.600,21.490,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H655,40.570,21.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H656,40.560,21.480,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H657,40.550,21.430,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H658,40.510,21.380,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H659,40.500,21.350,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H660,40.560,21.320,graminoid and forb tundra,undifferentiated tundra,4,tundra,0
0,H661,40.780,21.270,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H662,40.780,21.270,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H663,40.790,21.230,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H664,40.780,21.210,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H665,40.770,21.210,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H666,40.730,21.190,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H667,40.660,21.180,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H668,40.650,21.180,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H669,40.590,21.200,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H670,40.250,21.440,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H671,40.140,21.470,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H672,40.010,21.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H673,39.950,21.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H674,39.920,21.530,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H675,39.870,21.560,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H676,39.720,21.210,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H677,39.710,21.220,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H678,39.720,21.220,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H679,39.720,21.190,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
